customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,date,activity,Churn
0754-UKWQP,Male,0,No,No,,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,2022-04-02 20:32:12,inactive,Yes
8873-GLDMH,Female,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,2022-02-01 00:00:00,active,No
5696-JVVQY,Female,0,Yes,Yes,48.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,2022-02-01 00:00:00,inactive,No
8946-BFWSG,Male,0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,2022-02-01 00:00:00,active,No
7493-TPUWZ,Male,0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,2022-02-01 00:00:00,inactive,Yes
0547-HURJB,Male,0,No,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,2022-04-18 05:22:28,inactive,No
8904-OPDCK,Male,1,Yes,No,54.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,2022-02-01 00:00:00,active,No
8845-LWKGE,Female,0,Yes,Yes,30.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,2022-04-08 15:25:57,active,No
1577-HKTFG,Female,0,Yes,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,2022-02-01 00:00:00,inactive,Yes
8752-STIVR,Female,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,2022-02-01 00:00:00,inactive,Yes
0691-NIKRI,Female,0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,2022-02-01 00:00:00,active,No
5022-JNQEQ,Female,0,Yes,Yes,9.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,2022-02-01 00:00:00,active,No
4558-FANTW,Female,0,Yes,Yes,17.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,2022-02-01 00:00:00,inactive,Yes
3249-VHRIP,Female,0,No,No,62.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,2022-02-01 00:00:00,active,No
3736-BLEPA,Male,0,No,No,28.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,2022-02-01 00:00:00,active,No
4701-LKOZD,Female,0,No,No,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,2022-02-01 00:00:00,inactive,No
6603-QWSPR,Female,0,No,No,46.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,2022-02-01 00:00:00,active,No
9921-QFQUL,Female,0,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,2022-02-01 00:00:00,active,No
1929-ZCBHE,Male,0,Yes,Yes,47.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,2022-02-01 00:00:00,active,No
4378-MYPGO,Male,0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,2022-04-25 19:19:26,active,No
8651-ENBZX,Female,1,No,No,,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,6441.4,2022-02-01 00:00:00,inactive,Yes
4129-LYCOI,Female,0,No,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,2022-02-01 00:00:00,active,No
7798-JVXYM,Female,0,No,No,14.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,2022-02-01 00:00:00,active,No
8647-SDTWQ,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,2022-02-01 00:00:00,active,No
2696-ECXKC,Female,0,Yes,Yes,55.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,2022-04-17 16:10:08,active,No
2081-KJSQF,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,2022-04-16 11:47:38,active,No
7623-TRNQN,Male,0,No,Yes,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,2022-02-01 00:00:00,inactive,Yes
3323-CPBWR,Male,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,2022-02-01 00:00:00,active,No
9330-IJWIO,Female,0,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,2022-02-01 00:00:00,inactive,Yes
3384-CTMSF,Male,0,Yes,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,2022-02-01 00:00:00,inactive,No
0902-RFHOF,Male,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,730.1,2022-04-28 05:20:37,active,No
9286-DOJGF,Female,1,Yes,No,38.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,2022-02-01 00:00:00,inactive,Yes
6048-QBXKL,Female,1,No,No,2.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,2022-02-01 00:00:00,active,No
9661-MHUMO,Male,1,Yes,Yes,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,2022-02-01 00:00:00,inactive,Yes
7718-RXDGG,Male,0,Yes,No,15.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,2022-02-01 00:00:00,active,No
1025-FALIX,Female,0,No,No,26.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,2022-02-01 00:00:00,active,No
3451-VAWLI,Female,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,2022-02-01 00:00:00,inactive,No
3407-QGWLG,Male,0,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,2022-02-01 00:00:00,active,No
1842-EZJMK,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,2022-04-25 22:15:57,inactive,Yes
2347-WKKAE,Male,0,Yes,No,42.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,2022-02-01 00:00:00,active,No
8735-DCXNF,Male,0,Yes,No,10.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,2022-02-01 00:00:00,active,No
3214-IYUUQ,Female,0,Yes,No,61.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,2022-02-01 00:00:00,active,No
1936-UAFEH,Female,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,2022-02-01 00:00:00,active,No
3587-PMCOY,Male,0,No,No,,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,2022-02-01 00:00:00,active,No
8079-XRJRS,Male,0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,2022-02-01 00:00:00,inactive,Yes
1027-LKKQQ,Female,0,Yes,Yes,,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,2022-02-01 00:00:00,active,No
7148-XZPHA,Male,0,Yes,Yes,55.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,2022-02-01 00:00:00,active,No
8073-IJDCM,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,2022-02-01 00:00:00,inactive,Yes
5309-TAIKL,Female,0,No,No,,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,2022-02-01 00:00:00,active,No
6856-RAURS,Female,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,2022-02-01 00:00:00,active,No
8778-LMWTJ,Female,0,No,No,,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,2022-04-17 17:42:24,active,No
9717-IOAAF,Male,0,No,Yes,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,2022-02-01 00:00:00,active,No
8884-ADFVN,Male,1,Yes,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,2022-02-01 00:00:00,inactive,Yes
2845-KDHVX,Female,0,Yes,No,,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,2022-02-01 00:00:00,active,No
0848-SOMKO,Male,0,No,No,70.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,2022-02-01 00:00:00,active,No
2720-WGKHP,Male,1,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,2022-02-01 00:00:00,inactive,Yes
6734-FQAJX,Male,1,No,No,67.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,2022-02-01 00:00:00,active,No
2869-ADAWR,Female,0,No,No,45.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,2022-02-01 00:00:00,inactive,Yes
1535-VTJOQ,Female,0,No,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553,2022-02-01 00:00:00,inactive,No
6368-TZZDT,Male,0,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,2022-02-01 00:00:00,inactive,No
0943-ZQPXH,Male,0,Yes,Yes,44.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,2022-02-01 00:00:00,active,No
1293-BSEUN,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,2022-02-01 00:00:00,active,No
9894-EZEWG,Female,0,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,2022-04-10 12:25:43,inactive,Yes
1302-TPUBN,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,2022-02-01 00:00:00,active,No
7851-FLGGQ,Male,0,No,No,1.0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,2022-04-29 09:17:00,inactive,Yes
0637-UBJRP,Male,0,Yes,Yes,13.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,2022-02-01 00:00:00,inactive,Yes
0940-OUQEC,Male,0,No,No,10.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,2022-02-01 00:00:00,inactive,Yes
2378-VTKDH,Male,1,Yes,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,2022-02-01 00:00:00,active,No
0927-CNGRH,Male,0,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,2022-02-01 00:00:00,active,No
8608-OZTLB,Male,0,Yes,Yes,38.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,2022-04-28 00:34:19,active,No
2335-GSODA,Male,0,No,Yes,23.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,2022-04-02 14:05:36,active,No
1952-DVVSW,Female,0,Yes,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,2022-02-01 00:00:00,active,No
0702-PGIBZ,Male,0,No,Yes,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,2022-04-18 02:58:44,inactive,Yes
6656-GULJQ,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,2022-02-01 00:00:00,active,No
9853-JFZDU,Female,0,Yes,No,35.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,2022-02-01 00:00:00,active,No
1963-VAUKV,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,2022-04-23 18:57:20,inactive,Yes
3777-XROBG,Female,0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,2022-02-01 00:00:00,active,No
6994-FGRHH,Male,0,Yes,Yes,,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,2022-02-01 00:00:00,active,No
4000-VGMQP,Male,0,Yes,Yes,38.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,2022-02-01 00:00:00,active,No
3999-WRNGR,Female,0,Yes,Yes,60.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,2022-02-01 00:00:00,active,No
3466-RITXD,Male,0,No,No,26.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,2022-02-01 00:00:00,active,No
2680-XKKNJ,Female,0,No,No,,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,2022-04-26 03:48:53,active,No
3058-HJCUY,Male,0,Yes,Yes,41.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,4213.35,2022-02-01 00:00:00,inactive,Yes
2974-GGUXS,Female,1,Yes,No,36.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,2022-02-01 00:00:00,inactive,No
7994-XIRTR,Male,1,No,No,54.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,2022-02-01 00:00:00,inactive,No
3259-FDWOY,Male,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,2022-04-29 05:19:33,inactive,Yes
2101-RANCD,Female,0,No,No,55.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,2022-02-01 00:00:00,active,No
7921-BEPCI,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265,2022-02-01 00:00:00,active,No
0807-ZABDG,Female,0,No,Yes,3.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,2022-02-01 00:00:00,inactive,Yes
8510-TMWYB,Female,0,Yes,Yes,54.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,2022-02-01 00:00:00,active,No
3258-ZKPAI,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,2022-02-01 00:00:00,active,No
1428-IEDPR,Male,0,No,No,52.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,2022-02-01 00:00:00,inactive,No
5298-GSTLM,Female,1,No,No,60.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,2022-04-26 18:12:35,active,No
4450-YOOHP,Female,0,No,No,,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,2022-02-01 00:00:00,active,No
6728-CZFEI,Female,0,No,No,15.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,2022-02-01 00:00:00,active,No
5748-RNCJT,Male,0,No,No,69.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,2022-02-01 00:00:00,inactive,Yes
3653-NCRDJ,Male,0,Yes,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,2022-02-01 00:00:00,active,No
6121-TNHBO,Female,1,No,No,63.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,2022-02-01 00:00:00,active,No
5119-NZPTV,Male,1,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,2022-02-01 00:00:00,active,No
6519-ZHPXP,Female,0,Yes,Yes,,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,2022-02-01 00:00:00,inactive,No
7739-LAXOG,Female,0,Yes,Yes,32.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,2022-04-26 17:12:58,inactive,Yes
3472-QPRCH,Male,0,Yes,Yes,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,2022-02-01 00:00:00,inactive,No
8224-UAXBZ,Female,0,Yes,No,58.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,2022-02-01 00:00:00,active,No
9610-WCESF,Male,0,No,No,67.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,2022-02-01 00:00:00,active,No
9776-CLUJA,Female,1,Yes,No,51.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,2022-04-24 21:09:41,inactive,Yes
2486-WYVVE,Male,0,Yes,No,,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484,2022-02-01 00:00:00,inactive,No
3865-ZYKAD,Male,1,Yes,No,69.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,2022-02-01 00:00:00,inactive,No
1422-DGUBX,Male,0,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,2022-02-01 00:00:00,inactive,No
2999-AANRQ,Female,0,No,No,21.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,2022-02-01 00:00:00,inactive,No
8668-KNZTI,Male,0,No,No,,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,2022-02-01 00:00:00,active,No
0480-KYJVA,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,2022-02-01 00:00:00,active,No
6034-ZRYCV,Female,0,Yes,No,72.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,2022-02-01 00:00:00,inactive,Yes
9746-YKGXB,Male,0,Yes,Yes,,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,2022-02-01 00:00:00,active,No
3926-YZVVX,Female,0,No,No,41.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,2022-02-01 00:00:00,active,No
6000-UKLWI,Male,0,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,2022-02-01 00:00:00,inactive,No
2079-FBMZK,Female,0,No,No,6.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,2022-02-01 00:00:00,inactive,Yes
6332-FBZRI,Male,0,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,2022-04-03 04:53:33,active,No
2096-XOTMO,Female,0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,2022-02-01 00:00:00,active,No
3266-FTKHB,Male,0,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,2022-02-01 00:00:00,active,No
8221-EQDGL,Male,0,Yes,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,2022-02-01 00:00:00,active,No
2346-LOCWC,Female,0,Yes,Yes,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,2022-02-01 00:00:00,active,No
6608-QQLVK,Male,0,No,No,1.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,2022-02-01 00:00:00,inactive,Yes
0298-XACET,Male,0,Yes,Yes,52.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554,2022-02-01 00:00:00,active,No
7560-QJAVJ,Female,0,No,No,70.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,2022-02-01 00:00:00,active,No
2995-YWTCD,Female,0,Yes,Yes,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,2022-02-01 00:00:00,inactive,No
3551-HUAZH,Male,1,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,2022-02-01 00:00:00,inactive,Yes
9137-UIYPG,Female,0,Yes,Yes,35.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,2022-02-01 00:00:00,inactive,No
2809-ZMYOQ,Female,0,No,No,32.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,2022-02-01 00:00:00,active,No
5084-OOVCJ,Female,0,Yes,Yes,17.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,2022-02-01 00:00:00,active,No
0254-WWRKD,Female,0,Yes,Yes,67.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,2022-02-01 00:00:00,active,No
7727-SHVZV,Female,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,2022-02-01 00:00:00,active,No
